tiempo E_cin E_pot E_tot Presion
0.279005 71.6345 -174.794 -103.159 1685.45
0.279255 70.9959 -174.149 -103.154 1688.94
0.279505 70.5682 -173.717 -103.148 1691.2
0.279755 70.4022 -173.545 -103.143 1691.92
0.280005 70.5301 -173.668 -103.138 1690.85
0.280255 70.9625 -174.096 -103.133 1688.05
0.280505 71.6883 -174.817 -103.128 1683.52
0.280755 72.6761 -175.799 -103.123 1677.49
0.281005 73.8784 -176.996 -103.118 1670.13
0.281255 75.2362 -178.348 -103.112 1661.95
0.281505 76.6843 -179.79 -103.106 1653.27
0.281755 78.156 -181.256 -103.1 1644.44
0.282005 79.5877 -182.681 -103.093 1635.88
0.282255 80.9224 -184.008 -103.086 1627.94
0.282505 82.1125 -185.191 -103.079 1620.89
0.282755 83.1221 -186.194 -103.072 1615.01
0.283005 83.9274 -186.992 -103.064 1610.35
0.283255 84.5176 -187.574 -103.057 1606.99
0.283505 84.8938 -187.943 -103.049 1604.96
0.283755 85.067 -188.109 -103.042 1604.12
0.284005 85.057 -188.092 -103.035 1604.51
0.284255 84.8879 -187.916 -103.028 1605.78
0.284505 84.587 -187.608 -103.021 1607.93
0.284755 84.1812 -187.195 -103.014 1610.66
0.285005 83.6964 -186.704 -103.007 1613.89
0.285255 83.157 -186.158 -103.001 1617.44
0.285505 82.5869 -185.581 -102.994 1621.15
0.285755 82.0105 -184.998 -102.988 1624.85
0.286005 81.4542 -184.436 -102.981 1628.39
0.286255 80.9469 -183.922 -102.975 1631.59
0.286505 80.5193 -183.488 -102.969 1634.27
0.286755 80.2016 -183.165 -102.963 1636.18
0.287005 80.0203 -182.978 -102.957 1637.26
0.287255 79.9943 -182.946 -102.952 1637.35
0.287505 80.1322 -183.078 -102.946 1636.46
0.287755 80.4301 -183.37 -102.94 1634.57
0.288005 80.8726 -183.807 -102.934 1631.73
0.288255 81.4344 -184.363 -102.928 1628.18
0.288505 82.0842 -185.006 -102.922 1624.11
0.288755 82.7885 -185.704 -102.916 1619.57
0.289005 83.5156 -186.425 -102.909 1614.88
0.289255 84.238 -187.141 -102.903 1610.19
0.289505 84.9342 -187.831 -102.896 1605.61
0.289755 85.5897 -188.48 -102.89 1601.24
0.290005 86.1964 -189.08 -102.883 1597.18
0.290255 86.7518 -189.629 -102.877 1593.41
0.290505 87.2572 -190.127 -102.87 1590.01
0.290755 87.7155 -190.579 -102.864 1586.84
0.291005 88.1287 -190.986 -102.857 1584
0.291255 88.4962 -191.347 -102.851 1581.48
0.291505 88.8124 -191.657 -102.844 1579.28
0.291755 89.0666 -191.904 -102.838 1577.5
0.292005 89.2434 -192.074 -102.831 1576.31
0.292255 89.3257 -192.15 -102.824 1575.66
0.292505 89.2977 -192.115 -102.817 1575.65
0.292755 89.1487 -191.959 -102.81 1576.41
0.293005 88.8767 -191.68 -102.803 1577.95
0.293255 88.4903 -191.287 -102.796 1580.13
0.293505 88.0089 -190.799 -102.79 1582.91
0.293755 87.4621 -190.245 -102.783 1586.1
0.294005 86.886 -189.663 -102.777 1589.47
0.294255 86.3199 -189.09 -102.77 1592.84
0.294505 85.8018 -188.566 -102.764 1595.93
0.294755 85.3646 -188.123 -102.759 1598.59
0.295005 85.0332 -187.786 -102.753 1600.68
0.295255 84.8221 -187.569 -102.747 1602.11
0.295505 84.7352 -187.477 -102.741 1602.84
0.295755 84.7668 -187.502 -102.735 1602.88
0.296005 84.9034 -187.633 -102.729 1602.35
0.296255 85.1265 -187.85 -102.723 1601.3
0.296505 85.4155 -188.133 -102.717 1599.94
0.296755 85.7505 -188.461 -102.711 1598.25
0.297005 86.1138 -188.818 -102.704 1596.42
0.297255 86.4917 -189.19 -102.698 1594.53
0.297505 86.8753 -189.567 -102.691 1592.6
0.297755 87.2601 -189.945 -102.685 1590.63
0.298005 87.6448 -190.323 -102.678 1588.68
0.298255 88.0301 -190.702 -102.672 1586.73
0.298505 88.417 -191.082 -102.665 1584.75
0.298755 88.8041 -191.463 -102.659 1582.77
0.299005 89.1872 -191.839 -102.652 1580.82
0.299255 89.5578 -192.203 -102.645 1578.96
0.299505 89.9037 -192.542 -102.638 1577.22
0.299755 90.2097 -192.841 -102.632 1575.79
0.300005 90.4593 -193.084 -102.624 1574.64
0.300255 90.6369 -193.254 -102.617 1573.87
0.300505 90.7299 -193.34 -102.61 1573.6
0.300755 90.7311 -193.334 -102.603 1573.8
0.301005 90.64 -193.235 -102.595 1574.57
0.301255 90.4637 -193.051 -102.588 1575.79
0.301505 90.2179 -192.798 -102.58 1577.4
0.301755 89.9258 -192.499 -102.573 1579.22
0.302005 89.6164 -192.182 -102.566 1581.13
0.302255 89.3216 -191.881 -102.559 1582.93
0.302505 89.0724 -191.624 -102.552 1584.47
0.302755 88.8939 -191.439 -102.545 1585.58
0.303005 88.8021 -191.34 -102.538 1586.1
0.303255 88.8004 -191.332 -102.531 1586.1
0.303505 88.8792 -191.404 -102.524 1585.62
0.303755 89.0169 -191.534 -102.517 1584.76
0.304005 89.1838 -191.693 -102.51 1583.7
0.304255 89.3468 -191.849 -102.502 1582.67
0.304505 89.4754 -191.97 -102.494 1581.81
0.304755 89.5466 -192.033 -102.486 1581.27
0.305005 89.5477 -192.026 -102.478 1581.1
0.305255 89.4769 -191.947 -102.47 1581.33
0.305505 89.3413 -191.804 -102.463 1581.93
0.305755 89.1535 -191.608 -102.455 1582.85
0.306005 88.9268 -191.374 -102.447 1584.03
0.306255 88.6715 -191.111 -102.44 1585.44
0.306505 88.3918 -190.824 -102.432 1587
0.306755 88.0849 -190.51 -102.425 1588.84
0.307005 87.7408 -190.158 -102.417 1590.93
0.307255 87.3445 -189.754 -102.41 1593.42
0.307505 86.8795 -189.281 -102.402 1596.39
0.307755 86.3314 -188.725 -102.394 1599.93
0.308005 85.6919 -188.078 -102.386 1604.05
0.308255 84.9623 -187.341 -102.378 1608.72
0.308505 84.1556 -186.526 -102.371 1613.94
0.308755 83.2962 -185.659 -102.363 1619.49
0.309005 82.418 -184.774 -102.356 1625.21
0.309255 81.5611 -183.91 -102.349 1630.86
0.309505 80.7663 -183.108 -102.342 1636.18
0.309755 80.0703 -182.405 -102.335 1640.95
0.310005 79.5013 -181.83 -102.328 1645.01
0.310255 79.0763 -181.398 -102.322 1648.23
0.310505 78.8011 -181.116 -102.315 1650.57
0.310755 78.671 -180.98 -102.309 1652.05
0.311005 78.6736 -180.975 -102.302 1652.75
0.311255 78.7914 -181.086 -102.295 1652.69
0.311505 79.0044 -181.292 -102.288 1652.09
0.311755 79.2918 -181.573 -102.281 1650.97
0.312005 79.6328 -181.906 -102.274 1649.49
0.312255 80.0071 -182.273 -102.266 1647.69
0.312505 80.3952 -182.654 -102.259 1645.76
0.312755 80.7793 -183.031 -102.251 1643.84
0.313005 81.1437 -183.387 -102.244 1641.95
0.313255 81.4775 -183.714 -102.236 1640.13
0.313505 81.775 -184.004 -102.229 1638.46
0.313755 82.0364 -184.257 -102.221 1636.97
0.314005 82.2675 -184.481 -102.214 1635.66
0.314255 82.4784 -184.685 -102.206 1634.43
0.314505 82.6809 -184.88 -102.199 1633.15
0.314755 82.8856 -185.078 -102.192 1631.85
0.315005 83.1002 -185.285 -102.185 1630.5
0.315255 83.326 -185.504 -102.178 1629.17
0.315505 83.5577 -185.728 -102.171 1627.76
0.315755 83.7825 -185.946 -102.163 1626.42
0.316005 83.9811 -186.137 -102.156 1625.25
0.316255 84.1292 -186.277 -102.148 1624.46
0.316505 84.2 -186.34 -102.14 1624.13
0.316755 84.1675 -186.299 -102.132 1624.42
0.317005 84.0112 -186.135 -102.124 1625.43
0.317255 83.7196 -185.835 -102.115 1627.24
0.317505 83.2949 -185.401 -102.107 1629.83
0.317755 82.7543 -184.852 -102.098 1633.11
0.318005 82.1306 -184.22 -102.09 1636.87
0.318255 81.469 -183.55 -102.081 1640.84
0.318505 80.8214 -182.895 -102.073 1644.7
0.318755 80.2393 -182.305 -102.066 1648.22
0.319005 79.7667 -181.825 -102.058 1651.11
0.319255 79.4352 -181.486 -102.051 1653.15
0.319505 79.2617 -181.305 -102.043 1654.3
0.319755 79.2494 -181.285 -102.036 1654.45
0.320005 79.39 -181.418 -102.028 1653.69
0.320255 79.6675 -181.688 -102.02 1652.16
0.320505 80.0604 -182.073 -102.013 1649.88
0.320755 80.5431 -182.548 -102.005 1647.08
0.321005 81.0866 -183.084 -101.997 1643.94
0.321255 81.6575 -183.647 -101.989 1640.66
0.321505 82.2181 -184.199 -101.981 1637.46
0.321755 82.7272 -184.7 -101.973 1634.57
0.322005 83.142 -185.106 -101.964 1632.3
0.322255 83.4223 -185.378 -101.956 1630.84
0.322505 83.5359 -185.483 -101.947 1630.35
0.322755 83.4635 -185.401 -101.938 1630.95
0.323005 83.2032 -185.132 -101.929 1632.62
0.323255 82.7726 -184.693 -101.921 1635.32
0.323505 82.2084 -184.121 -101.912 1638.89
0.323755 81.5626 -183.467 -101.904 1642.94
0.324005 80.8971 -182.794 -101.897 1647.12
0.324255 80.2765 -182.166 -101.89 1651.05
0.324505 79.7607 -181.643 -101.883 1654.38
0.324755 79.3992 -181.275 -101.876 1656.87
0.325005 79.2263 -181.096 -101.869 1658.27
0.325255 79.259 -181.122 -101.863 1658.45
0.325505 79.4966 -181.353 -101.856 1657.46
0.325755 79.9219 -181.771 -101.85 1655.37
0.326005 80.5036 -182.346 -101.843 1652.34
0.326255 81.2005 -183.036 -101.835 1648.63
0.326505 81.9661 -183.794 -101.828 1644.5
0.326755 82.7534 -184.574 -101.82 1640.19
0.327005 83.5207 -185.333 -101.812 1635.91
0.327255 84.2345 -186.039 -101.804 1631.9
0.327505 84.8721 -186.668 -101.796 1628.25
0.327755 85.422 -187.21 -101.788 1625.1
0.328005 85.8821 -187.662 -101.78 1622.38
0.328255 86.2576 -188.03 -101.772 1620.11
0.328505 86.5579 -188.322 -101.764 1618.21
0.328755 86.7947 -188.551 -101.756 1616.62
0.329005 86.9793 -188.728 -101.748 1615.28
0.329255 87.1229 -188.863 -101.741 1614.15
0.329505 87.2356 -188.969 -101.733 1613.1
0.329755 87.3272 -189.052 -101.725 1612.12
0.330005 87.4073 -189.125 -101.718 1611.1
0.330255 87.4865 -189.197 -101.71 1610.06
0.330505 87.576 -189.279 -101.703 1608.9
0.330755 87.6884 -189.384 -101.696 1607.52
0.331005 87.8369 -189.525 -101.688 1605.83
0.331255 88.0341 -189.716 -101.681 1603.81
0.331505 88.2914 -189.966 -101.674 1601.34
0.331755 88.6163 -190.284 -101.668 1598.48
0.332005 89.0116 -190.672 -101.661 1595.16
0.332255 89.4741 -191.128 -101.654 1591.36
0.332505 89.9946 -191.642 -101.647 1587.25
0.332755 90.5581 -192.198 -101.64 1582.91
0.333005 91.1459 -192.779 -101.633 1578.41
0.333255 91.7373 -193.364 -101.626 1573.97
0.333505 92.3117 -193.931 -101.619 1569.59
0.333755 92.8501 -194.463 -101.612 1565.46
0.334005 93.336 -194.941 -101.605 1561.7
0.334255 93.7571 -195.355 -101.598 1558.34
0.334505 94.1048 -195.696 -101.591 1555.43
0.334755 94.3749 -195.959 -101.584 1553.06
0.335005 94.5663 -196.144 -101.577 1551.21
0.335255 94.681 -196.251 -101.57 1549.89
0.335505 94.7232 -196.287 -101.563 1549.05
0.335755 94.6988 -196.255 -101.557 1548.67
0.336005 94.6146 -196.164 -101.55 1548.74
0.336255 94.4779 -196.021 -101.543 1549.16
0.336505 94.2968 -195.833 -101.536 1549.94
0.336755 94.0794 -195.609 -101.53 1550.95
0.337005 93.8345 -195.357 -101.523 1552.19
0.337255 93.5708 -195.087 -101.516 1553.63
0.337505 93.2971 -194.807 -101.509 1555.23
0.337755 93.0218 -194.525 -101.503 1556.89
0.338005 92.7517 -194.248 -101.496 1558.58
0.338255 92.4906 -193.98 -101.489 1560.35
0.338505 92.2385 -193.721 -101.483 1562.08
0.338755 91.9903 -193.466 -101.476 1563.89
0.339005 91.7355 -193.204 -101.469 1565.77
0.339255 91.4578 -192.92 -101.462 1567.87
0.339505 91.1369 -192.591 -101.454 1570.3
0.339755 90.7497 -192.197 -101.447 1573.16
0.340005 90.2742 -191.713 -101.439 1576.58
0.340255 89.6928 -191.124 -101.431 1580.57
0.340505 88.9964 -190.419 -101.423 1585.27
0.340755 88.1873 -189.602 -101.415 1590.6
0.341005 87.282 -188.689 -101.407 1596.4
0.341255 86.3113 -187.71 -101.399 1602.52
0.341505 85.32 -186.711 -101.391 1608.68
0.341755 84.3641 -185.747 -101.383 1614.54
0.342005 83.5077 -184.884 -101.376 1619.73
0.342255 82.8177 -184.187 -101.369 1623.82
0.342505 82.3586 -183.721 -101.362 1626.47
0.342755 82.1872 -183.543 -101.356 1627.31
0.343005 82.3468 -183.696 -101.349 1626.13
0.343255 82.8623 -184.205 -101.343 1622.78
0.343505 83.7356 -185.073 -101.337 1617.24
0.343755 84.9435 -186.274 -101.331 1609.67
0.344005 86.4379 -187.762 -101.324 1600.38
0.344255 88.1488 -189.466 -101.317 1589.78
0.344505 89.9901 -191.3 -101.31 1578.33
0.344755 91.8676 -193.169 -101.302 1566.67
0.345005 93.6878 -194.981 -101.294 1555.27
0.345255 95.367 -196.652 -101.285 1544.65
0.345505 96.8377 -198.114 -101.276 1535.3
0.345755 98.0536 -199.321 -101.267 1527.43
0.346005 98.9915 -200.25 -101.259 1521.24
0.346255 99.651 -200.901 -101.25 1516.66
0.346505 100.051 -201.293 -101.242 1513.62
0.346755 100.226 -201.459 -101.233 1512.04
0.347005 100.219 -201.445 -101.226 1511.58
0.347255 100.077 -201.295 -101.218 1511.99
0.347505 99.8431 -201.054 -101.211 1513.04
0.347755 99.5551 -200.759 -101.204 1514.5
0.348005 99.24 -200.437 -101.197 1516.27
0.348255 98.9141 -200.104 -101.19 1518.2
0.348505 98.5831 -199.766 -101.183 1520.23
0.348755 98.2444 -199.42 -101.176 1522.35
0.349005 97.8893 -199.058 -101.169 1524.68
0.349255 97.5057 -198.668 -101.162 1527.21
0.349505 97.0809 -198.236 -101.155 1530.02
0.349755 96.6044 -197.752 -101.148 1533.2
0.350005 96.0683 -197.209 -101.14 1536.71
0.350255 95.4692 -196.602 -101.133 1540.62
0.350505 94.8089 -195.935 -101.126 1544.88
0.350755 94.0951 -195.214 -101.119 1549.43
0.351005 93.3426 -194.454 -101.112 1554.24
0.351255 92.5741 -193.679 -101.105 1559.04
0.351505 91.8201 -192.918 -101.098 1563.75
0.351755 91.1185 -192.209 -101.091 1568.11
0.352005 90.512 -191.596 -101.084 1571.89
0.352255 90.0447 -191.123 -101.078 1574.77
0.352505 89.7572 -190.829 -101.072 1576.56
0.352755 89.6806 -190.746 -101.066 1577.11
0.353005 89.8313 -190.891 -101.06 1576.33
0.353255 90.2074 -191.261 -101.054 1574.17
0.353505 90.7878 -191.836 -101.048 1570.77
0.353755 91.5332 -192.575 -101.041 1566.44
0.354005 92.3916 -193.426 -101.035 1561.39
0.354255 93.3044 -194.332 -101.028 1555.96
0.354505 94.213 -195.234 -101.021 1550.58
0.354755 95.0658 -196.079 -101.013 1545.47
0.355005 95.8223 -196.828 -101.006 1540.93
0.355255 96.4558 -197.454 -100.998 1537.08
0.355505 96.9539 -197.945 -100.991 1534.03
0.355755 97.3178 -198.301 -100.984 1531.78
0.356005 97.5593 -198.536 -100.976 1530.3
0.356255 97.698 -198.667 -100.969 1529.45
0.356505 97.7576 -198.72 -100.963 1529.12
0.356755 97.7619 -198.718 -100.956 1529.21
0.357005 97.731 -198.68 -100.949 1529.61
0.357255 97.6777 -198.621 -100.943 1530.27
0.357505 97.6053 -198.542 -100.937 1531.14
0.357755 97.507 -198.437 -100.93 1532.31
0.358005 97.3665 -198.29 -100.923 1533.81
0.358255 97.1609 -198.077 -100.916 1535.87
0.358505 96.8648 -197.774 -100.909 1538.55
0.358755 96.4545 -197.357 -100.902 1542
0.359005 95.9123 -196.807 -100.895 1546.33
0.359255 95.23 -196.117 -100.888 1551.59
0.359505 94.41 -195.29 -100.88 1557.64
0.359755 93.4658 -194.339 -100.873 1564.49
0.360005 92.4206 -193.286 -100.865 1571.92
0.360255 91.304 -192.162 -100.858 1579.82
0.360505 90.1498 -191.001 -100.851 1587.87
0.360755 88.9921 -189.836 -100.844 1596
0.361005 87.8634 -188.7 -100.837 1603.88
0.361255 86.7922 -187.622 -100.83 1611.31
0.361505 85.8025 -186.625 -100.823 1618.14
0.361755 84.9146 -185.73 -100.816 1624.26
0.362005 84.1462 -184.955 -100.809 1629.46
0.362255 83.5147 -184.316 -100.802 1633.71
0.362505 83.04 -183.834 -100.794 1636.85
0.362755 82.7454 -183.533 -100.787 1638.77
0.363005 82.6564 -183.437 -100.78 1639.27
0.363255 82.796 -183.57 -100.774 1638.27
0.363505 83.1769 -183.944 -100.767 1635.78
0.363755 83.7923 -184.552 -100.76 1631.77
0.364005 84.609 -185.362 -100.753 1626.52
0.364255 85.5658 -186.311 -100.745 1620.38
0.364505 86.5791 -187.316 -100.737 1613.89
0.364755 87.5541 -188.283 -100.729 1607.59
0.365005 88.3989 -189.119 -100.72 1602.03
0.365255 89.0367 -189.748 -100.711 1597.69
0.365505 89.4154 -190.117 -100.702 1594.8
0.365755 89.5113 -190.204 -100.693 1593.63
0.366005 89.3287 -190.013 -100.684 1594.14
0.366255 88.8962 -189.572 -100.676 1596.08
0.366505 88.2614 -188.929 -100.668 1599.25
0.366755 87.4836 -188.144 -100.66 1603.4
0.367005 86.6272 -187.28 -100.653 1608.01
0.367255 85.7554 -186.402 -100.646 1612.79
0.367505 84.9246 -185.564 -100.64 1617.4
0.367755 84.181 -184.814 -100.633 1621.6
0.368005 83.5587 -184.186 -100.627 1625.15
0.368255 83.0788 -183.7 -100.621 1627.88
0.368505 82.7511 -183.366 -100.615 1629.72
0.368755 82.575 -183.184 -100.609 1630.65
0.369005 82.5418 -183.144 -100.603 1630.73
0.369255 82.6367 -183.233 -100.596 1630.01
0.369505 82.8411 -183.431 -100.59 1628.62
0.369755 83.1343 -183.718 -100.583 1626.66
0.370005 83.4949 -184.072 -100.577 1624.32
0.370255 83.9022 -184.472 -100.57 1621.73
0.370505 84.3379 -184.901 -100.563 1618.86
0.370755 84.7863 -185.343 -100.556 1615.9
0.371005 85.2359 -185.785 -100.549 1613
0.371255 85.6789 -186.221 -100.542 1610.14
0.371505 86.1113 -186.647 -100.536 1607.33
0.371755 86.5323 -187.061 -100.529 1604.64
0.372005 86.9432 -187.465 -100.522 1602.11
0.372255 87.3452 -187.86 -100.515 1599.59
0.372505 87.738 -188.246 -100.508 1597.15
0.372755 88.1192 -188.62 -100.501 1594.85
0.373005 88.4833 -188.977 -100.494 1592.76
0.373255 88.8233 -189.31 -100.487 1590.9
0.373505 89.1325 -189.612 -100.48 1589.2
0.373755 89.4066 -189.879 -100.472 1587.82
0.374005 89.6461 -190.111 -100.465 1586.73
0.374255 89.8577 -190.316 -100.458 1585.84
0.374505 90.0533 -190.505 -100.451 1585.11
0.374755 90.2475 -190.692 -100.444 1584.45
0.375005 90.4533 -190.891 -100.437 1583.78
0.375255 90.6772 -191.108 -100.43 1583.09
0.375505 90.9157 -191.339 -100.424 1582.44
0.375755 91.1534 -191.57 -100.416 1581.84
0.376005 91.3647 -191.774 -100.409 1581.41
0.376255 91.5181 -191.92 -100.402 1581.38
0.376505 91.5815 -191.976 -100.394 1581.94
0.376755 91.5269 -191.913 -100.387 1583.24
0.377005 91.3344 -191.713 -100.379 1585.34
0.377255 90.9927 -191.364 -100.371 1588.38
0.377505 90.4985 -190.862 -100.363 1592.32
0.377755 89.8536 -190.209 -100.355 1597.12
0.378005 89.0626 -189.41 -100.348 1602.77
0.378255 88.1304 -188.47 -100.34 1609.2
0.378505 87.0614 -187.393 -100.332 1616.43
0.378755 85.8595 -186.183 -100.324 1624.38
0.379005 84.5307 -184.846 -100.316 1633.04
0.379255 83.0873 -183.395 -100.307 1642.22
0.379505 81.5519 -181.851 -100.299 1651.83
0.379755 79.9644 -180.255 -100.291 1661.63
0.380005 78.3854 -178.668 -100.283 1671.24
0.380255 76.8971 -177.172 -100.275 1680.14
0.380505 75.5981 -175.866 -100.268 1687.86
0.380755 74.5881 -174.849 -100.261 1693.76
0.381005 73.9479 -174.202 -100.254 1697.48
0.381255 73.7172 -173.965 -100.248 1698.75
0.381505 73.8821 -174.123 -100.241 1697.66
0.381755 74.3766 -174.61 -100.233 1694.63
0.382005 75.0991 -175.325 -100.226 1690.17
0.382255 75.9363 -176.153 -100.217 1684.97
0.382505 76.7866 -176.995 -100.208 1679.6
0.382755 77.5754 -177.775 -100.199 1674.5
0.383005 78.2615 -178.452 -100.19 1669.91
0.383255 78.8366 -179.018 -100.182 1665.91
0.383505 79.319 -179.492 -100.173 1662.36
0.383755 79.7444 -179.909 -100.165 1659.07
0.384005 80.1568 -180.314 -100.157 1655.88
0.384255 80.6005 -180.75 -100.15 1652.53
0.384505 81.114 -181.256 -100.142 1648.76
0.384755 81.7276 -181.863 -100.135 1644.44
0.385005 82.4626 -182.591 -100.128 1639.4
0.385255 83.3312 -183.453 -100.122 1633.61
0.385505 84.3375 -184.452 -100.115 1627.11
0.385755 85.4765 -185.585 -100.108 1619.83
0.386005 86.7344 -186.836 -100.102 1611.86
0.386255 88.0875 -188.182 -100.095 1603.32
0.386505 89.5029 -189.591 -100.088 1594.46
0.386755 90.94 -191.021 -100.081 1585.48
0.387005 92.3524 -192.426 -100.074 1576.72
0.387255 93.6914 -193.758 -100.066 1568.41
0.387505 94.9085 -194.967 -100.059 1560.85
0.387755 95.9585 -196.009 -100.051 1554.35
0.388005 96.8018 -196.844 -100.043 1549.07
0.388255 97.4063 -197.441 -100.034 1545.24
0.388505 97.7485 -197.775 -100.026 1542.99
0.388755 97.814 -197.832 -100.018 1542.39
0.389005 97.5988 -197.608 -100.009 1543.53
0.389255 97.1097 -197.111 -100.001 1546.28
0.389505 96.3666 -196.359 -99.9928 1550.57
0.389755 95.403 -195.388 -99.9847 1556.18
0.390005 94.2673 -194.244 -99.9768 1562.75
0.390255 93.0229 -192.992 -99.9692 1570
0.390505 91.7457 -191.708 -99.9619 1577.45
0.390755 90.52 -190.475 -99.9551 1584.63
0.391005 89.4314 -189.38 -99.9487 1591.01
0.391255 88.5589 -188.502 -99.9427 1596.1
0.391505 87.9651 -187.902 -99.9369 1599.56
0.391755 87.689 -187.62 -99.9313 1601.18
0.392005 87.7405 -187.666 -99.9256 1600.91
0.392255 88.0991 -188.019 -99.9197 1598.84
0.392505 88.7162 -188.63 -99.9135 1595.32
0.392755 89.5208 -189.428 -99.9069 1590.7
0.393005 90.4271 -190.327 -99.8998 1585.55
0.393255 91.3431 -191.235 -99.8922 1580.32
0.393505 92.1791 -192.063 -99.8842 1575.62
0.393755 92.8546 -192.73 -99.8758 1571.91
0.394005 93.3043 -193.171 -99.8671 1569.54
0.394255 93.482 -193.34 -99.8582 1568.75
0.394505 93.3639 -193.213 -99.8493 1569.81
0.394755 92.9485 -192.789 -99.8403 1572.64
0.395005 92.2568 -192.088 -99.8315 1577.11
0.395255 91.3301 -191.153 -99.8229 1583.09
0.395505 90.2251 -190.04 -99.8146 1590.16
0.395755 89.0094 -188.816 -99.8066 1597.88
0.396005 87.7548 -187.554 -99.799 1605.96
0.396255 86.5306 -186.322 -99.7916 1613.89
0.396505 85.3986 -185.183 -99.7844 1621.36
0.396755 84.409 -184.186 -99.7775 1628
0.397005 83.5979 -183.368 -99.7706 1633.63
0.397255 82.9879 -182.752 -99.7637 1638
0.397505 82.589 -182.346 -99.7569 1641.19
0.397755 82.3996 -182.149 -99.7499 1643.08
0.398005 82.4079 -182.151 -99.7429 1643.74
0.398255 82.5931 -182.329 -99.7357 1643.35
0.398505 82.9253 -182.654 -99.7283 1641.98
0.398755 83.3673 -183.088 -99.7208 1639.91
0.399005 83.8763 -183.589 -99.713 1637.34
0.399255 84.408 -184.113 -99.705 1634.62
0.399505 84.921 -184.618 -99.6968 1631.86
0.399755 85.381 -185.069 -99.6884 1629.33
0.400005 85.7656 -185.446 -99.68 1627.2
0.400255 86.0661 -185.738 -99.6716 1625.48
0.400505 86.2889 -185.952 -99.6632 1624.16
0.400755 86.4534 -186.109 -99.6551 1623.1
0.401005 86.5885 -186.236 -99.6471 1622.17
0.401255 86.7274 -186.367 -99.6393 1621.2
0.401505 86.9027 -186.534 -99.6317 1619.95
0.401755 87.1406 -186.765 -99.6242 1618.31
0.402005 87.4581 -187.075 -99.6168 1616.28
0.402255 87.8602 -187.469 -99.6093 1613.68
0.402505 88.3399 -187.942 -99.6018 1610.57
0.402755 88.8805 -188.475 -99.5941 1607.1
0.403005 89.4586 -189.045 -99.5862 1603.38
0.403255 90.0488 -189.627 -99.5783 1599.54
0.403505 90.6276 -190.198 -99.5701 1595.75
0.403755 91.1774 -190.739 -99.5619 1592.12
0.404005 91.6879 -191.242 -99.5537 1588.65
0.404255 92.1569 -191.702 -99.5455 1585.45
0.404505 92.5877 -192.125 -99.5374 1582.46
0.404755 92.9856 -192.515 -99.5292 1579.72
0.405005 93.3539 -192.875 -99.5212 1577.19
0.405255 93.6905 -193.204 -99.513 1574.88
0.405505 93.9858 -193.491 -99.5049 1572.89
0.405755 94.2232 -193.72 -99.4965 1571.33
0.406005 94.381 -193.869 -99.4881 1570.34
0.406255 94.4356 -193.915 -99.4795 1569.96
0.406505 94.3657 -193.836 -99.4708 1570.43
0.406755 94.1554 -193.617 -99.4619 1571.8
0.407005 93.7974 -193.25 -99.453 1574.06
0.407255 93.2938 -192.738 -99.444 1577.3
0.407505 92.6566 -192.092 -99.4351 1581.42
0.407755 91.9068 -191.333 -99.4262 1586.23
0.408005 91.0721 -190.49 -99.4174 1591.67
0.408255 90.184 -189.593 -99.4087 1597.41
0.408505 89.2751 -188.675 -99.4 1603.39
0.408755 88.3774 -187.769 -99.3913 1609.31
0.409005 87.5228 -186.906 -99.3827 1614.99
0.409255 86.7445 -186.119 -99.3742 1620.21
0.409505 86.0794 -185.445 -99.3658 1624.73
0.409755 85.5684 -184.926 -99.3575 1628.31
0.410005 85.252 -184.601 -99.3494 1630.7
0.410255 85.1627 -184.504 -99.3414 1631.72
0.410505 85.3158 -184.649 -99.3334 1631.26
0.410755 85.7024 -185.028 -99.3254 1629.38
0.411005 86.2893 -185.607 -99.3172 1626.27
0.411255 87.0252 -186.334 -99.3087 1622.18
0.411505 87.8501 -187.15 -99.3001 1617.48
0.411755 88.7063 -187.998 -99.2912 1612.54
0.412005 89.5434 -188.826 -99.2823 1607.63
0.412255 90.3216 -189.595 -99.2733 1602.94
0.412505 91.0103 -190.275 -99.2643 1598.75
0.412755 91.5869 -190.842 -99.2553 1595.19
0.413005 92.0352 -191.282 -99.2464 1592.37
0.413255 92.3453 -191.583 -99.2375 1590.34
0.413505 92.515 -191.744 -99.2288 1589.17
0.413755 92.5494 -191.77 -99.2202 1588.87
0.414005 92.4614 -191.673 -99.2117 1589.27
0.414255 92.2697 -191.473 -99.2035 1590.34
0.414505 91.9965 -191.192 -99.1955 1591.97
0.414755 91.6646 -190.852 -99.1877 1593.98
0.415005 91.2937 -190.474 -99.1801 1596.34
0.415255 90.8988 -190.071 -99.1725 1598.92
0.415505 90.4895 -189.654 -99.165 1601.68
0.415755 90.0703 -189.228 -99.1576 1604.53
0.416005 89.6428 -188.793 -99.1502 1607.47
0.416255 89.2078 -188.351 -99.1428 1610.51
0.416505 88.767 -187.902 -99.1354 1613.6
0.416755 88.3249 -187.453 -99.1281 1616.68
0.417005 87.8907 -187.011 -99.1208 1619.72
0.417255 87.4785 -186.592 -99.1135 1622.62
0.417505 87.1074 -186.214 -99.1064 1625.23
0.417755 86.8012 -185.901 -99.0993 1627.38
0.418005 86.5864 -185.679 -99.0925 1628.97
0.418255 86.4891 -185.575 -99.0857 1629.82
